date,open,high,low,close,volume
2026-03-23 04:00:00+00:00,589.87,594.43,585.32,587.35,90168988
2026-03-24 04:00:00+00:00,584.17,587.28,581.29,583.34,57950425
2026-03-25 04:00:00+00:00,588.49,590.72,585.05,587.17,60669208
2026-03-26 04:00:00+00:00,581.96,583.99,572.8,573.16,81695752
2026-03-27 04:00:00+00:00,570.18,570.39,560.95,561.96,82919838
2026-03-30 04:00:00+00:00,566.76,567.43,554.99,557.67,70829885
2026-03-31 04:00:00+00:00,563.67,578.0,563.59,576.55,96077732
2026-04-01 04:00:00+00:00,580.84,587.09,579.78,583.67,79637608
2026-04-02 04:00:00+00:00,573.34,585.41,571.29,584.34,51134459
2026-04-06 04:00:00+00:00,585.59,589.96,584.05,587.85,35335045
2026-04-07 04:00:00+00:00,585.0,588.33,577.76,587.94,50149078
2026-04-08 04:00:00+00:00,608.04,609.23,601.46,605.42,63276468
2026-04-09 04:00:00+00:00,605.26,609.83,602.37,609.52,38015692
2026-04-10 04:00:00+00:00,611.17,613.0,608.91,610.4,34226288
2026-04-13 04:00:00+00:00,608.81,626.05,607.44,616.71,33181579
2026-04-14 04:00:00+00:00,619.54,627.91,619.42,627.91,50110064
2026-04-15 04:00:00+00:00,628.39,637.13,627.51,636.7,50298595
2026-04-16 04:00:00+00:00,638.51,641.47,634.56,639.77,42508118
2026-04-17 04:00:00+00:00,644.88,649.29,643.36,648.14,53683354
2026-04-20 04:00:00+00:00,647.33,648.05,641.81,646.08,37199532
2026-04-21 04:00:00+00:00,647.7,649.49,641.5,643.62,39777578
2026-04-22 04:00:00+00:00,649.44,654.61,647.81,654.39,37556607
2026-04-23 04:00:00+00:00,652.83,656.2,644.81,650.7,40298058
2026-04-24 04:00:00+00:00,657.79,663.78,655.81,663.15,45679889
2026-04-27 04:00:00+00:00,662.67,663.7,659.96,663.5,32779242
2026-04-28 04:00:00+00:00,656.69,658.92,653.09,656.83,34350368
2026-04-29 04:00:00+00:00,657.91,660.99,655.87,660.84,31871952
2026-04-30 04:00:00+00:00,664.62,668.17,656.84,667.01,40756052
2026-05-01 04:00:00+00:00,668.43,675.23,668.07,673.41,39310559
2026-05-04 04:00:00+00:00,673.92,675.99,668.17,672.14,34691789
2026-05-05 04:00:00+00:00,677.22,682.02,676.77,680.86,37236247
2026-05-06 04:00:00+00:00,687.02,695.17,685.73,695.01,38924917
2026-05-07 04:00:00+00:00,695.81,700.47,691.01,694.18,43920820
2026-05-08 04:00:00+00:00,699.15,710.45,698.73,710.45,44473535
2026-05-11 04:00:00+00:00,709.58,713.81,708.13,712.51,36206650
2026-05-12 04:00:00+00:00,707.44,709.4,695.87,706.46,46036764
2026-05-13 04:00:00+00:00,709.18,715.86,704.06,713.92,40166020
2026-05-14 04:00:00+00:00,713.84,721.24,713.44,719.0,33481364
2026-05-15 04:00:00+00:00,709.36,714.34,704.78,708.15,51965148
2026-05-18 04:00:00+00:00,710.76,711.29,698.08,705.1,50025890
2026-05-19 04:00:00+00:00,699.04,705.71,694.49,700.76,46986377
2026-05-20 04:00:00+00:00,704.52,712.37,703.02,712.37,36933905
2026-05-21 04:00:00+00:00,708.21,716.33,705.99,713.73,36571423
2026-05-22 04:00:00+00:00,717.28,721.33,715.16,716.75,33287345
2026-05-26 04:00:00+00:00,725.16,730.37,723.36,729.48,34470924
2026-05-27 04:00:00+00:00,732.15,732.51,724.64,728.65,35325379
2026-05-28 04:00:00+00:00,728.93,735.79,725.61,734.79,33009342
2026-05-29 04:00:00+00:00,737.03,740.82,734.44,737.5,37723619
2026-06-01 04:00:00+00:00,736.23,744.83,735.18,741.92,34120302
2026-06-02 04:00:00+00:00,741.58,745.62,738.42,745.34,30270214
2026-06-03 04:00:00+00:00,746.49,747.83,740.2,743.39,40456726
2026-06-04 04:00:00+00:00,734.67,742.68,731.82,739.8,40965116
2026-06-05 04:00:00+00:00,729.26,730.89,703.55,704.29,99828731
2026-06-08 04:00:00+00:00,717.02,722.24,712.29,715.28,47619570
2026-06-09 04:00:00+00:00,722.19,724.86,685.62,707.05,92073922
2026-06-10 04:00:00+00:00,700.89,710.5,692.17,692.93,65524808
2026-06-11 04:00:00+00:00,698.52,717.58,694.24,716.33,71976381
2026-06-12 04:00:00+00:00,716.82,723.21,710.5,720.55,51428388
2026-06-15 04:00:00+00:00,737.29,743.94,736.57,743.18,46933005
2026-06-16 04:00:00+00:00,741.43,743.4,728.84,729.06,45537235
2026-06-17 04:00:00+00:00,734.38,734.87,720.06,721.72,52051227
2026-06-18 04:00:00+00:00,736.39,741.01,731.71,739.81,50508986
2026-06-22 04:00:00+00:00,742.02,745.45,734.39,737.95,43759956
2026-06-23 04:00:00+00:00,715.74,723.61,712.1101,713.65,53550278
2026-06-24 04:00:00+00:00,715.37,719.93,704.45,710.62,52665626
2026-06-25 04:00:00+00:00,725.9,726.83,705.3,716.38,50327101
2026-06-26 04:00:00+00:00,707.13,715.555,702.81,706.52,47271660
